datetime,power,global_radiation,temperature,Year,Month,Day,date
5/5/19 0:30,0,0,8.25,2019,5,5,5/5/2019
5/5/19 0:45,0,0,7.90,2019,5,5,5/5/2019
5/5/19 1:00,0,0,7.60,2019,5,5,5/5/2019
5/5/19 1:15,0,0,7.55,2019,5,5,5/5/2019
5/5/19 1:30,0,0,7.75,2019,5,5,5/5/2019
5/5/19 1:45,0,0,8.00,2019,5,5,5/5/2019
5/5/19 2:00,0,0,7.15,2019,5,5,5/5/2019
5/5/19 2:15,0,0,7.25,2019,5,5,5/5/2019
5/5/19 2:30,0,0,6.30,2019,5,5,5/5/2019
5/5/19 2:45,0,0,6.55,2019,5,5,5/5/2019
5/5/19 3:00,0,0,6.25,2019,5,5,5/5/2019
5/5/19 3:15,0,0,6.30,2019,5,5,5/5/2019
5/5/19 3:30,0,0,5.95,2019,5,5,5/5/2019
5/5/19 3:45,0,0,5.60,2019,5,5,5/5/2019
5/5/19 4:00,0,0,5.80,2019,5,5,5/5/2019
5/5/19 4:15,0,0,5.60,2019,5,5,5/5/2019
5/5/19 4:30,0,0,5.65,2019,5,5,5/5/2019
5/5/19 4:45,0,0,5.35,2019,5,5,5/5/2019
5/5/19 5:00,0,0,5.45,2019,5,5,5/5/2019
5/5/19 5:15,0,0,5.05,2019,5,5,5/5/2019
5/5/19 5:30,0,0,5.05,2019,5,5,5/5/2019
5/5/19 5:45,0,0,4.90,2019,5,5,5/5/2019
5/5/19 6:00,0,0,4.90,2019,5,5,5/5/2019
5/5/19 6:15,0,0,4.45,2019,5,5,5/5/2019
5/5/19 20:45,0,9.285,12.70,2019,5,5,5/5/2019
5/5/19 21:00,0,4.478,12.30,2019,5,5,5/5/2019
5/5/19 21:15,0,0.01,12.25,2019,5,5,5/5/2019
5/5/19 21:30,0,0.01,12.15,2019,5,5,5/5/2019
5/5/19 21:45,0,0.009,12.30,2019,5,5,5/5/2019
5/5/19 22:00,0,0,12.15,2019,5,5,5/5/2019
5/5/19 22:15,0,0,11.95,2019,5,5,5/5/2019
5/5/19 22:30,0,0,11.70,2019,5,5,5/5/2019
5/5/19 22:45,0,0,11.75,2019,5,5,5/5/2019
5/5/19 23:00,0,0,11.70,2019,5,5,5/5/2019
5/5/19 23:15,0,0,11.70,2019,5,5,5/5/2019
5/5/19 23:30,0,0,11.25,2019,5,5,5/5/2019
5/5/19 23:45,0,0,11.40,2019,5,5,5/5/2019
5/6/19 0:00,0,0,11.55,2019,5,6,5/6/2019
5/6/19 0:15,0,0,11.25,2019,5,6,5/6/2019
5/6/19 0:30,0,0,10.75,2019,5,6,5/6/2019
5/6/19 0:45,0,0,10.95,2019,5,6,5/6/2019
5/6/19 1:00,0,0,10.35,2019,5,6,5/6/2019
5/6/19 1:15,0,0,10.20,2019,5,6,5/6/2019
5/6/19 1:30,0,0,10.40,2019,5,6,5/6/2019
5/6/19 1:45,0,0,10.55,2019,5,6,5/6/2019
5/6/19 2:00,0,0,10.20,2019,5,6,5/6/2019
5/6/19 2:15,0,0,10.40,2019,5,6,5/6/2019
5/6/19 2:30,0,0,10.20,2019,5,6,5/6/2019
5/6/19 2:45,0,0,10.30,2019,5,6,5/6/2019
5/6/19 3:00,0,0,10.20,2019,5,6,5/6/2019
5/6/19 3:15,0,0,9.80,2019,5,6,5/6/2019
5/6/19 3:30,0,0,9.60,2019,5,6,5/6/2019
5/6/19 3:45,0,0,9.05,2019,5,6,5/6/2019
5/6/19 4:00,0,0,8.30,2019,5,6,5/6/2019
5/6/19 4:15,0,0,8.50,2019,5,6,5/6/2019
5/6/19 4:30,0,0,8.00,2019,5,6,5/6/2019
5/6/19 4:45,0,0,7.85,2019,5,6,5/6/2019
5/6/19 5:00,0,0,7.75,2019,5,6,5/6/2019
5/6/19 5:15,0,0,6.90,2019,5,6,5/6/2019
5/6/19 5:30,0,0,6.55,2019,5,6,5/6/2019
5/6/19 5:45,0,0,6.40,2019,5,6,5/6/2019
5/6/19 6:00,0,0,6.35,2019,5,6,5/6/2019
5/6/19 6:15,0,0,6.75,2019,5,6,5/6/2019
5/6/19 20:45,0,8.7,14.20,2019,5,6,5/6/2019
5/6/19 21:00,0,2.666,13.85,2019,5,6,5/6/2019
5/6/19 21:15,0,1.43,14.15,2019,5,6,5/6/2019
5/6/19 21:30,0,1.43,14.00,2019,5,6,5/6/2019
5/6/19 21:45,0,1.43,13.45,2019,5,6,5/6/2019
5/6/19 22:00,0,1.43,13.95,2019,5,6,5/6/2019
5/6/19 22:15,0,0.976,13.75,2019,5,6,5/6/2019
5/6/19 22:30,0,0,13.70,2019,5,6,5/6/2019
5/6/19 22:45,0,0,13.85,2019,5,6,5/6/2019
5/6/19 23:00,0,0,13.60,2019,5,6,5/6/2019
5/6/19 23:15,0,0,13.40,2019,5,6,5/6/2019
5/6/19 23:30,0,0,13.45,2019,5,6,5/6/2019
5/6/19 23:45,0,0,13.40,2019,5,6,5/6/2019
5/7/19 0:00,0,0,13.25,2019,5,7,5/7/2019
5/7/19 0:15,0,0,12.30,2019,5,7,5/7/2019
5/7/19 0:30,0,0,12.85,2019,5,7,5/7/2019
5/7/19 0:45,0,0,12.90,2019,5,7,5/7/2019
5/7/19 1:00,0,0,12.20,2019,5,7,5/7/2019
5/7/19 1:15,0,0,12.40,2019,5,7,5/7/2019
5/7/19 1:30,0,0,12.25,2019,5,7,5/7/2019
5/7/19 1:45,0,0,12.15,2019,5,7,5/7/2019
5/7/19 2:00,0,0,11.80,2019,5,7,5/7/2019
5/7/19 2:15,0,0,11.65,2019,5,7,5/7/2019
5/7/19 2:30,0,0,11.45,2019,5,7,5/7/2019
5/7/19 2:45,0,0,11.20,2019,5,7,5/7/2019
5/7/19 3:00,0,0,11.30,2019,5,7,5/7/2019
5/7/19 3:15,0,0,11.05,2019,5,7,5/7/2019
5/7/19 3:30,0,0,10.40,2019,5,7,5/7/2019
5/7/19 3:45,0,0,10.55,2019,5,7,5/7/2019
5/7/19 4:00,0,0,10.80,2019,5,7,5/7/2019
5/7/19 4:15,0,0,10.70,2019,5,7,5/7/2019
5/7/19 4:30,0,0,10.65,2019,5,7,5/7/2019
5/7/19 4:45,0,0,10.65,2019,5,7,5/7/2019
5/7/19 5:00,0,0,10.40,2019,5,7,5/7/2019
5/7/19 5:15,0,0,10.30,2019,5,7,5/7/2019
5/7/19 5:30,0,0,10.35,2019,5,7,5/7/2019
5/7/19 5:45,0,0,10.25,2019,5,7,5/7/2019
5/7/19 6:00,0,0,9.35,2019,5,7,5/7/2019
5/7/19 6:15,0,0,9.60,2019,5,7,5/7/2019
5/7/19 21:00,0,17.382,17.85,2019,5,7,5/7/2019
5/7/19 21:15,0,0.621,17.15,2019,5,7,5/7/2019
5/7/19 21:30,0,0.45,17.00,2019,5,7,5/7/2019
5/7/19 21:45,0,0.45,16.60,2019,5,7,5/7/2019
5/7/19 22:00,0,0.45,15.95,2019,5,7,5/7/2019
5/7/19 22:15,0,0.45,15.20,2019,5,7,5/7/2019
5/7/19 22:30,0,0.45,15.15,2019,5,7,5/7/2019
5/7/19 22:45,0,0.45,14.80,2019,5,7,5/7/2019
5/7/19 23:00,0,0.45,14.50,2019,5,7,5/7/2019
5/7/19 23:15,0,0.45,14.25,2019,5,7,5/7/2019
5/7/19 23:30,0,0.45,14.10,2019,5,7,5/7/2019
5/7/19 23:45,0,0.45,13.65,2019,5,7,5/7/2019
5/8/19 0:00,0,0.45,13.25,2019,5,8,5/8/2019
5/8/19 0:15,0,0.45,12.95,2019,5,8,5/8/2019
5/8/19 0:30,0,0.45,13.10,2019,5,8,5/8/2019
5/8/19 0:45,0,0.45,12.20,2019,5,8,5/8/2019
5/8/19 1:00,0,0.45,11.80,2019,5,8,5/8/2019
5/8/19 1:15,0,0.139,11.80,2019,5,8,5/8/2019
5/8/19 1:30,0,0,11.75,2019,5,8,5/8/2019
5/8/19 1:45,0,0,11.90,2019,5,8,5/8/2019
5/8/19 2:00,0,0,11.50,2019,5,8,5/8/2019
5/8/19 2:15,0,0,11.20,2019,5,8,5/8/2019
5/8/19 2:30,0,0,11.20,2019,5,8,5/8/2019
5/8/19 2:45,0,0,11.30,2019,5,8,5/8/2019
5/8/19 3:00,0,0,11.15,2019,5,8,5/8/2019
5/8/19 3:15,0,0,11.15,2019,5,8,5/8/2019
5/8/19 3:30,0,0,11.00,2019,5,8,5/8/2019
5/8/19 3:45,0,0,10.70,2019,5,8,5/8/2019
5/8/19 4:00,0,0,10.90,2019,5,8,5/8/2019
5/8/19 4:15,0,0,10.55,2019,5,8,5/8/2019
5/8/19 4:30,0,0,10.55,2019,5,8,5/8/2019
5/8/19 4:45,0,0,10.25,2019,5,8,5/8/2019
5/8/19 5:00,0,0,10.50,2019,5,8,5/8/2019
5/8/19 5:15,0,0,10.30,2019,5,8,5/8/2019
5/8/19 5:30,0,0,10.55,2019,5,8,5/8/2019
5/8/19 5:45,0,0,10.65,2019,5,8,5/8/2019
5/8/19 6:00,0,0,10.80,2019,5,8,5/8/2019
5/8/19 6:15,0,0,10.90,2019,5,8,5/8/2019
5/8/19 6:30,0,2.554,10.95,2019,5,8,5/8/2019
5/8/19 21:00,0,9.468,13.40,2019,5,8,5/8/2019
5/8/19 21:15,0,1.31,13.50,2019,5,8,5/8/2019
5/8/19 21:30,0,1.31,13.25,2019,5,8,5/8/2019
5/8/19 21:45,0,1.31,12.95,2019,5,8,5/8/2019
5/8/19 22:00,0,1.31,12.90,2019,5,8,5/8/2019
5/8/19 22:15,0,0.54,12.50,2019,5,8,5/8/2019
5/8/19 22:30,0,0,12.30,2019,5,8,5/8/2019
5/8/19 22:45,0,0,12.30,2019,5,8,5/8/2019
5/8/19 23:00,0,0,12.25,2019,5,8,5/8/2019
5/8/19 23:15,0,0,12.05,2019,5,8,5/8/2019
5/8/19 23:30,0,0,11.90,2019,5,8,5/8/2019
5/8/19 23:45,0,0,11.95,2019,5,8,5/8/2019
5/9/19 0:00,0,0,12.00,2019,5,9,5/9/2019
5/9/19 0:15,0,0,11.75,2019,5,9,5/9/2019
5/9/19 0:30,0,0,11.50,2019,5,9,5/9/2019
5/9/19 0:45,0,0,11.55,2019,5,9,5/9/2019
5/9/19 1:00,0,0,11.55,2019,5,9,5/9/2019
5/9/19 1:15,0,0,11.45,2019,5,9,5/9/2019
5/9/19 1:30,0,0,11.05,2019,5,9,5/9/2019
5/9/19 1:45,0,0,11.45,2019,5,9,5/9/2019
5/9/19 2:00,0,0,11.55,2019,5,9,5/9/2019
5/9/19 2:15,0,0,11.15,2019,5,9,5/9/2019
5/9/19 2:30,0,0,11.40,2019,5,9,5/9/2019
5/9/19 2:45,0,0,11.55,2019,5,9,5/9/2019
5/9/19 3:00,0,0,11.40,2019,5,9,5/9/2019
5/9/19 3:15,0,0,11.65,2019,5,9,5/9/2019
5/9/19 3:30,0,0,11.80,2019,5,9,5/9/2019
5/9/19 3:45,0,0,11.90,2019,5,9,5/9/2019
5/9/19 4:00,0,0,11.90,2019,5,9,5/9/2019
5/9/19 4:15,0,0,11.95,2019,5,9,5/9/2019
5/9/19 4:30,0,0,12.25,2019,5,9,5/9/2019
5/9/19 4:45,0,0,12.05,2019,5,9,5/9/2019
5/9/19 5:00,0,0,12.15,2019,5,9,5/9/2019
5/9/19 5:15,0,0,12.30,2019,5,9,5/9/2019
5/9/19 5:30,0,0,12.30,2019,5,9,5/9/2019
5/9/19 5:45,0,0,12.30,2019,5,9,5/9/2019
5/9/19 6:00,0,0,11.95,2019,5,9,5/9/2019
5/9/19 6:15,0,0.12,12.30,2019,5,9,5/9/2019
5/9/19 6:30,0,15.41,12.15,2019,5,9,5/9/2019
5/9/19 20:45,0,8.55,15.85,2019,5,9,5/9/2019
5/9/19 21:00,0,8.55,15.80,2019,5,9,5/9/2019
5/9/19 21:15,0,4.892,15.65,2019,5,9,5/9/2019
5/9/19 21:30,0,2.42,15.80,2019,5,9,5/9/2019
5/9/19 21:45,0,2.42,15.70,2019,5,9,5/9/2019
5/9/19 22:00,0,0.616,15.05,2019,5,9,5/9/2019
5/9/19 22:15,0,0,14.85,2019,5,9,5/9/2019
5/9/19 22:30,0,0,14.65,2019,5,9,5/9/2019
5/9/19 22:45,0,0,14.50,2019,5,9,5/9/2019
5/9/19 23:00,0,0,14.70,2019,5,9,5/9/2019
5/9/19 23:15,0,0,14.35,2019,5,9,5/9/2019
5/9/19 23:30,0,0,14.25,2019,5,9,5/9/2019
5/9/19 23:45,0,0,14.65,2019,5,9,5/9/2019
5/10/19 0:00,0,0,14.35,2019,5,10,5/10/2019
5/10/19 0:15,0,0,14.20,2019,5,10,5/10/2019
5/10/19 0:30,0,0,14.55,2019,5,10,5/10/2019
5/10/19 0:45,0,0,14.40,2019,5,10,5/10/2019
5/10/19 1:00,0,0,14.35,2019,5,10,5/10/2019
5/10/19 1:15,0,0,14.45,2019,5,10,5/10/2019
5/10/19 1:30,0,0,14.20,2019,5,10,5/10/2019
5/10/19 1:45,0,0,14.10,2019,5,10,5/10/2019
5/10/19 2:00,0,0,13.90,2019,5,10,5/10/2019
5/10/19 2:15,0,0,13.70,2019,5,10,5/10/2019
5/10/19 2:30,0,0,13.45,2019,5,10,5/10/2019
5/10/19 2:45,0,0,13.25,2019,5,10,5/10/2019
5/10/19 3:00,0,0,13.15,2019,5,10,5/10/2019
5/10/19 3:15,0,0,12.85,2019,5,10,5/10/2019
5/10/19 3:30,0,0,12.85,2019,5,10,5/10/2019
5/10/19 3:45,0,0,12.65,2019,5,10,5/10/2019
5/10/19 4:00,0,0,12.40,2019,5,10,5/10/2019
5/10/19 4:15,0,0,11.80,2019,5,10,5/10/2019
5/10/19 4:30,0,0,11.95,2019,5,10,5/10/2019
5/10/19 4:45,0,0,11.95,2019,5,10,5/10/2019
5/10/19 5:00,0,0,11.70,2019,5,10,5/10/2019
5/10/19 5:15,0,0,11.55,2019,5,10,5/10/2019
5/10/19 5:30,0,0,11.15,2019,5,10,5/10/2019
5/10/19 5:45,0,0,10.65,2019,5,10,5/10/2019
5/10/19 6:00,0,0,11.00,2019,5,10,5/10/2019
5/10/19 6:15,0,1.09,10.90,2019,5,10,5/10/2019
5/10/19 20:15,0,13.013,20.30,2019,5,10,5/10/2019
5/10/19 20:30,0,7.66,19.85,2019,5,10,5/10/2019
5/10/19 20:45,0,7.66,19.35,2019,5,10,5/10/2019
5/10/19 21:00,0,6.679,19.50,2019,5,10,5/10/2019
5/10/19 21:15,0,0.093,19.30,2019,5,10,5/10/2019
5/10/19 21:30,0,0,19.45,2019,5,10,5/10/2019
5/10/19 21:45,0,0,18.80,2019,5,10,5/10/2019
5/10/19 22:00,0,0,18.85,2019,5,10,5/10/2019
5/10/19 22:15,0,0,17.35,2019,5,10,5/10/2019
5/10/19 22:30,0,0,17.50,2019,5,10,5/10/2019
5/10/19 22:45,0,0,17.05,2019,5,10,5/10/2019
5/10/19 23:00,0,0,16.30,2019,5,10,5/10/2019
5/10/19 23:15,0,0,15.80,2019,5,10,5/10/2019
5/10/19 23:30,0,0,16.15,2019,5,10,5/10/2019
5/10/19 23:45,0,0,15.40,2019,5,10,5/10/2019
5/11/19 0:00,0,0,15.30,2019,5,11,5/11/2019
5/11/19 0:15,0,0,15.20,2019,5,11,5/11/2019
5/11/19 0:30,0,0,14.70,2019,5,11,5/11/2019
5/11/19 0:45,0,0.014,14.85,2019,5,11,5/11/2019
5/11/19 1:00,0,0.02,14.65,2019,5,11,5/11/2019
5/11/19 1:15,0,0.02,14.65,2019,5,11,5/11/2019
5/11/19 1:30,0,0.02,14.60,2019,5,11,5/11/2019
5/11/19 1:45,0,0.015,14.45,2019,5,11,5/11/2019
5/11/19 2:00,0,0,14.20,2019,5,11,5/11/2019
5/11/19 2:15,0,0,14.00,2019,5,11,5/11/2019
5/11/19 2:30,0,0,13.60,2019,5,11,5/11/2019
5/11/19 2:45,0,0,13.45,2019,5,11,5/11/2019
5/11/19 3:00,0,0,13.20,2019,5,11,5/11/2019
5/11/19 3:15,0,0,13.10,2019,5,11,5/11/2019
5/11/19 3:30,0,0,13.25,2019,5,11,5/11/2019
5/11/19 3:45,0,0,12.85,2019,5,11,5/11/2019
5/11/19 4:00,0,0,12.95,2019,5,11,5/11/2019
5/11/19 4:15,0,0.014,12.95,2019,5,11,5/11/2019
5/11/19 4:30,0,0.02,12.65,2019,5,11,5/11/2019
5/11/19 4:45,0,0.02,12.75,2019,5,11,5/11/2019
5/11/19 5:00,0,0.02,12.70,2019,5,11,5/11/2019
5/11/19 5:15,0,0.02,12.50,2019,5,11,5/11/2019
5/11/19 5:30,0,0.02,12.50,2019,5,11,5/11/2019
5/11/19 5:45,0,0.02,12.50,2019,5,11,5/11/2019
5/11/19 6:00,0,0.02,12.45,2019,5,11,5/11/2019
5/11/19 6:15,0,0.02,12.45,2019,5,11,5/11/2019
5/11/19 6:30,0,0.02,12.50,2019,5,11,5/11/2019
5/11/19 6:45,0,0.02,12.50,2019,5,11,5/11/2019
5/11/19 7:00,0,4.512,12.20,2019,5,11,5/11/2019
5/11/19 7:15,0,4.76,12.50,2019,5,11,5/11/2019
5/11/19 7:30,0,4.76,12.30,2019,5,11,5/11/2019
5/11/19 21:15,0,4.081,15.05,2019,5,11,5/11/2019
5/11/19 21:30,0,3.22,14.90,2019,5,11,5/11/2019
5/11/19 21:45,0,2.132,14.35,2019,5,11,5/11/2019
5/11/19 22:00,0,0,14.50,2019,5,11,5/11/2019
5/11/19 22:15,0,0,13.95,2019,5,11,5/11/2019
5/11/19 22:30,0,0,14.00,2019,5,11,5/11/2019
5/11/19 22:45,0,0,13.50,2019,5,11,5/11/2019
5/11/19 23:00,0,0,12.95,2019,5,11,5/11/2019
5/11/19 23:15,0,0,12.75,2019,5,11,5/11/2019
5/11/19 23:30,0,0,12.20,2019,5,11,5/11/2019
5/11/19 23:45,0,0,12.50,2019,5,11,5/11/2019
5/12/19 0:00,0,0,12.20,2019,5,12,5/12/2019
5/12/19 0:15,0,0,11.70,2019,5,12,5/12/2019
5/12/19 0:30,0,0,11.50,2019,5,12,5/12/2019
5/12/19 0:45,0,0,11.25,2019,5,12,5/12/2019
5/12/19 1:00,0,0,11.05,2019,5,12,5/12/2019
5/12/19 1:15,0,0,10.90,2019,5,12,5/12/2019
5/12/19 1:30,0,0,10.70,2019,5,12,5/12/2019
5/12/19 1:45,0,0,10.10,2019,5,12,5/12/2019
5/12/19 2:00,0,0,10.20,2019,5,12,5/12/2019
5/12/19 2:15,0,0,10.10,2019,5,12,5/12/2019
5/12/19 2:30,0,0,10.05,2019,5,12,5/12/2019
5/12/19 2:45,0,0,9.55,2019,5,12,5/12/2019
5/12/19 3:00,0,0,9.75,2019,5,12,5/12/2019
5/12/19 3:15,0,0,10.00,2019,5,12,5/12/2019
5/12/19 3:30,0,0,9.75,2019,5,12,5/12/2019
5/12/19 3:45,0,0,9.75,2019,5,12,5/12/2019
5/12/19 4:00,0,0,9.50,2019,5,12,5/12/2019
5/12/19 4:15,0,0,8.85,2019,5,12,5/12/2019
5/12/19 4:30,0,0,8.45,2019,5,12,5/12/2019
5/12/19 4:45,0,0,8.00,2019,5,12,5/12/2019
5/12/19 5:00,0,0,7.90,2019,5,12,5/12/2019
5/12/19 5:15,0,0,7.80,2019,5,12,5/12/2019
5/12/19 5:30,0,0,8.25,2019,5,12,5/12/2019
5/12/19 5:45,0,0,8.45,2019,5,12,5/12/2019
5/12/19 6:00,0,0,8.25,2019,5,12,5/12/2019
5/12/19 6:15,0,4.38,8.50,2019,5,12,5/12/2019
5/12/19 21:00,0,13.591,14.95,2019,5,12,5/12/2019
5/12/19 21:15,0,8.27,14.80,2019,5,12,5/12/2019
5/12/19 21:30,0,0.992,14.90,2019,5,12,5/12/2019
5/12/19 21:45,0,0,14.80,2019,5,12,5/12/2019
5/12/19 22:00,0,0,14.50,2019,5,12,5/12/2019
5/12/19 22:15,0,0,14.50,2019,5,12,5/12/2019
5/12/19 22:30,0,0,14.00,2019,5,12,5/12/2019
5/12/19 22:45,0,0,13.50,2019,5,12,5/12/2019
5/12/19 23:00,0,0,12.85,2019,5,12,5/12/2019
5/12/19 23:15,0,0,11.95,2019,5,12,5/12/2019
5/12/19 23:30,0,0,11.05,2019,5,12,5/12/2019
5/12/19 23:45,0,0,10.45,2019,5,12,5/12/2019
5/13/19 0:00,0,0,10.40,2019,5,13,5/13/2019
5/13/19 0:15,0,0,9.95,2019,5,13,5/13/2019
5/13/19 0:30,0,0,10.05,2019,5,13,5/13/2019
5/13/19 0:45,0,0,9.85,2019,5,13,5/13/2019
5/13/19 1:00,0,0,9.95,2019,5,13,5/13/2019
5/13/19 1:15,0,0,9.05,2019,5,13,5/13/2019
5/13/19 1:30,0,0,8.60,2019,5,13,5/13/2019
5/13/19 1:45,0,0,9.25,2019,5,13,5/13/2019
5/13/19 2:00,0,0,9.45,2019,5,13,5/13/2019
5/13/19 2:15,0,0,8.85,2019,5,13,5/13/2019
5/13/19 2:30,0,0,8.10,2019,5,13,5/13/2019
5/13/19 2:45,0,0,8.25,2019,5,13,5/13/2019
5/13/19 3:00,0,0,8.80,2019,5,13,5/13/2019
5/13/19 3:15,0,0,8.10,2019,5,13,5/13/2019
5/13/19 3:30,0,0,7.50,2019,5,13,5/13/2019
5/13/19 3:45,0,0,7.60,2019,5,13,5/13/2019
5/13/19 4:00,0,0,7.60,2019,5,13,5/13/2019
5/13/19 4:15,0,0,7.10,2019,5,13,5/13/2019
5/13/19 4:30,0,0,7.15,2019,5,13,5/13/2019
5/13/19 4:45,0,0,7.35,2019,5,13,5/13/2019
5/13/19 5:00,0,0,6.55,2019,5,13,5/13/2019
5/13/19 5:15,0,0,6.40,2019,5,13,5/13/2019
5/13/19 5:30,0,0,7.00,2019,5,13,5/13/2019
5/13/19 5:45,0,0,6.35,2019,5,13,5/13/2019
5/13/19 6:00,0,0,6.10,2019,5,13,5/13/2019
5/13/19 21:00,0,11.574,17.65,2019,5,13,5/13/2019
5/13/19 21:15,0,3.42,17.25,2019,5,13,5/13/2019
5/13/19 21:30,0,3.42,16.85,2019,5,13,5/13/2019
5/13/19 21:45,0,1.463,17.00,2019,5,13,5/13/2019
5/13/19 22:00,0,0,16.45,2019,5,13,5/13/2019
5/13/19 22:15,0,0,16.35,2019,5,13,5/13/2019
5/13/19 22:30,0,0,16.10,2019,5,13,5/13/2019
5/13/19 22:45,0,0,15.20,2019,5,13,5/13/2019
5/13/19 23:00,0,0,14.90,2019,5,13,5/13/2019
5/13/19 23:15,0,0,14.40,2019,5,13,5/13/2019
5/13/19 23:30,0,0,14.20,2019,5,13,5/13/2019
5/13/19 23:45,0,0,13.95,2019,5,13,5/13/2019
5/14/19 0:00,0,0,13.65,2019,5,14,5/14/2019
5/14/19 0:15,0,0,13.45,2019,5,14,5/14/2019
5/14/19 0:30,0,0,13.25,2019,5,14,5/14/2019
5/14/19 0:45,0,0,12.95,2019,5,14,5/14/2019
5/14/19 1:00,0,0,12.65,2019,5,14,5/14/2019
5/14/19 1:15,0,0,12.50,2019,5,14,5/14/2019
5/14/19 1:30,0,0,12.30,2019,5,14,5/14/2019
5/14/19 1:45,0,0,12.20,2019,5,14,5/14/2019
5/14/19 2:00,0,0,11.80,2019,5,14,5/14/2019
5/14/19 2:15,0,0,11.15,2019,5,14,5/14/2019
5/14/19 2:30,0,0,11.80,2019,5,14,5/14/2019
5/14/19 2:45,0,0,11.70,2019,5,14,5/14/2019
5/14/19 3:00,0,0,11.25,2019,5,14,5/14/2019
5/14/19 3:15,0,0,10.90,2019,5,14,5/14/2019
5/14/19 3:30,0,0,10.40,2019,5,14,5/14/2019
5/14/19 3:45,0,0,9.80,2019,5,14,5/14/2019
5/14/19 4:00,0,0,9.55,2019,5,14,5/14/2019
5/14/19 4:15,0,0,9.30,2019,5,14,5/14/2019
5/14/19 4:30,0,0,9.00,2019,5,14,5/14/2019
5/14/19 4:45,0,0,8.30,2019,5,14,5/14/2019
5/14/19 5:00,0,0,7.85,2019,5,14,5/14/2019
5/14/19 5:15,0,0,8.00,2019,5,14,5/14/2019
5/14/19 5:30,0,0,7.65,2019,5,14,5/14/2019
5/14/19 5:45,0,0,6.80,2019,5,14,5/14/2019
5/14/19 6:00,0,0,7.30,2019,5,14,5/14/2019
5/14/19 21:15,0,8.21,17.10,2019,5,14,5/14/2019
5/14/19 21:30,0,2.551,17.00,2019,5,14,5/14/2019
5/14/19 21:45,0,0.1,16.60,2019,5,14,5/14/2019
5/14/19 22:00,0,0.1,16.65,2019,5,14,5/14/2019
5/14/19 22:15,0,0.1,16.10,2019,5,14,5/14/2019
5/14/19 22:30,0,0.1,15.60,2019,5,14,5/14/2019
5/14/19 22:45,0,0.088,15.40,2019,5,14,5/14/2019
5/14/19 23:00,0,0,14.45,2019,5,14,5/14/2019
5/14/19 23:15,0,0,13.95,2019,5,14,5/14/2019
5/14/19 23:30,0,0,13.15,2019,5,14,5/14/2019
5/14/19 23:45,0,0,12.50,2019,5,14,5/14/2019
5/15/19 0:00,0,0,12.75,2019,5,15,5/15/2019
5/15/19 0:15,0,0,12.70,2019,5,15,5/15/2019
5/15/19 0:30,0,0,12.05,2019,5,15,5/15/2019
5/15/19 0:45,0,0,11.55,2019,5,15,5/15/2019
5/15/19 1:00,0,0,10.65,2019,5,15,5/15/2019
5/15/19 1:15,0,0,11.00,2019,5,15,5/15/2019
5/15/19 1:30,0,0,10.45,2019,5,15,5/15/2019
5/15/19 1:45,0,0,10.55,2019,5,15,5/15/2019
5/15/19 2:00,0,0,9.45,2019,5,15,5/15/2019
5/15/19 2:15,0,0,9.60,2019,5,15,5/15/2019
5/15/19 2:30,0,0,8.85,2019,5,15,5/15/2019
5/15/19 2:45,0,0,8.60,2019,5,15,5/15/2019
5/15/19 3:00,0,0,8.60,2019,5,15,5/15/2019
5/15/19 3:15,0,0,8.15,2019,5,15,5/15/2019
5/15/19 3:30,0,0,7.90,2019,5,15,5/15/2019
5/15/19 3:45,0,0,7.65,2019,5,15,5/15/2019
5/15/19 4:00,0,0,8.00,2019,5,15,5/15/2019
5/15/19 4:15,0,0,8.50,2019,5,15,5/15/2019
5/15/19 4:30,0,0,7.80,2019,5,15,5/15/2019
5/15/19 4:45,0,0,7.25,2019,5,15,5/15/2019
5/15/19 5:00,0,0,7.30,2019,5,15,5/15/2019
5/15/19 5:15,0,0,7.10,2019,5,15,5/15/2019
5/15/19 5:30,0,0,7.00,2019,5,15,5/15/2019
5/15/19 5:45,0,0,7.30,2019,5,15,5/15/2019
5/15/19 6:00,0,0,7.40,2019,5,15,5/15/2019
5/15/19 21:15,0,7.444,17.05,2019,5,15,5/15/2019
5/15/19 21:30,0,2.03,17.10,2019,5,15,5/15/2019
5/15/19 21:45,0,1.123,17.05,2019,5,15,5/15/2019
5/15/19 22:00,0,0,16.75,2019,5,15,5/15/2019
5/15/19 22:15,0,0,16.20,2019,5,15,5/15/2019
5/15/19 22:30,0,0,15.30,2019,5,15,5/15/2019
5/15/19 22:45,0,0,14.90,2019,5,15,5/15/2019
5/15/19 23:00,0,0,14.20,2019,5,15,5/15/2019
5/15/19 23:15,0,0,14.40,2019,5,15,5/15/2019
5/15/19 23:30,0,0,14.20,2019,5,15,5/15/2019
5/15/19 23:45,0,0,13.65,2019,5,15,5/15/2019
5/16/19 0:00,0,0,14.15,2019,5,16,5/16/2019
5/16/19 0:15,0,0,13.70,2019,5,16,5/16/2019
5/16/19 0:30,0,0,13.70,2019,5,16,5/16/2019
5/16/19 0:45,0,0,13.60,2019,5,16,5/16/2019
5/16/19 1:00,0,0,13.25,2019,5,16,5/16/2019
5/16/19 1:15,0,0,12.95,2019,5,16,5/16/2019
5/16/19 1:30,0,0,12.95,2019,5,16,5/16/2019
